,raceid,label,start,end
50587,2022121200106,T001FRV,18650,19575
50593,2022121200106,T001FRV,21950,22405
50594,2022121200106,T001FRV,22605,22735
50598,2022121200106,T001FRV,23485,23710
50602,2022121200106,T001FRV,23490,24020
50603,2022121200106,T001FRV,24200,24555
50607,2022121200106,T001FRV,24330,24800
50608,2022121200106,T001FRV,24875,25250
50612,2022121200106,T001FRV,26010,26150
50613,2022121200106,T001FRV,26330,26525
50618,2023050600102,T001FRV,7570,7750
50633,2023010900106,T001FRV,9565,9690
50634,2023010900106,T001FRV,9945,10240
50635,2023010900106,T001FRV,10280,10995
50643,2024011200107,T001FR,7335,7395
50657,2023012900105,T001FRV,8580,9070
50668,2023012900105,T001FRV,9515,9935
50679,2022052400103,T001FRV,10280,10800
50684,2022052400103,T001FRV,11435,11735
50703,2023013000104,T001FR,12565,12975
50716,2023011800106,T001FRV,8265,8440
50720,2023010300107,T001FRV,7360,7630
50725,2023010300107,T001FRV,8075,8165
50726,2023010300107,T001FRV,8330,8710
50727,2022111000102,T001FRV,7730,7850
50728,2022111000102,T001LEFT,7855,8020
50729,2023010300107,T001FRV,8900,9160
50730,2022111000102,T001FRV,8025,8330
50738,2023041800107,T001FRV,5735,6115
50744,2023010700104,T001FR,8295,8710
50770,2022012300102,T001FRV,8365,8420
50771,2022012300102,T001FRV,8425,8885
50772,2023060200106,T001FRV,7360,7820
50778,2022012300102,T001FRV,10300,10415
50784,2021090100102,T001FR,6810,7790
50810,2023012100109,T001FRV,9095,9305
50811,2023012100109,T001FRV,9415,9635
50812,2023012100109,T001FRV,10135,10250
50844,2024011400104,T001DRONE,5500,6040
50848,2024011400104,T001FRV,6045,6315
50850,2024011400104,T001DRONE,6320,6515
50851,2024011400104,T001DRONE,6320,6515
50852,2024011400104,T001FL,6520,6700
50867,2024012800111,T001FL,7800,8200
50873,2023122600106,T001FR,10295,10620
50874,2023122600106,T001FR,10630,10735
50875,2024012800111,T001FL,7955,8400
50884,2023011700107,T001FR,8230,8525
50888,2023011700107,T001FR,8530,8835
50894,2023011700107,T001FR,8840,9230
50897,2023011700107,T001FR,9255,9375
50920,2023011700107,T001FR,9480,9630
50921,2023011700107,T001FR,9480,9630
50923,2023011700107,T001FR,9755,9870
50926,2023011700107,T001FR,9625,9630
50928,2023011700107,T001FR,9755,9895
50932,2023011700107,T001FR,9900,10240
50955,2021110900107,T001FRV,8075,8575
50972,2023122000101,T001FRV,6940,7070
50973,2023122000101,T001FRV,6580,6715
50984,2023122000101,T001FRV,8425,8515
50985,2023122000101,T001FRV,8715,8960
50988,2023122000101,T001FRV,9830,9860
51023,2022091600106,T001FR,13650,13760
51029,2022091600106,T001FR,12485,13200
51049,2023012800106,T001FRV,11250,11695
51071,2022110400102,T001FRV,8320,8995
51077,2022061100103,T001FRV,6525,6970
51081,2022061100103,T001FRV,7770,8025
51100,2023050600106,T001FRV,7800,8385
51153,2021062700106,T001FRV,7060,7515
51201,2021042700102,T001FRV,7675,7685
51207,2021042700102,T001FRV,7860,8120
51250,2021090300101,T001FRV,13715,13755
51251,2021090300101,T001FRV,14095,14100
51255,2021090300101,T001FRV,16020,16375
51263,2021090300101,T001FRV,16370,16375
51265,2021090300101,T001FRV,16900,16940
51292,2023021900101,T001FRV,8150,8925
51326,2021112700102,T001FR,9130,9530
51328,2021112700102,T001FR,9535,9615
51366,2023102000104,T001FRV,5950,6250
51371,2023102000104,T001FRV,6310,6930
51384,2023102000104,T001FRV,6685,7030
51401,2023102000104,T001FRV,7710,8080
51450,2023102000104,T001FRV,10595,11180
51504,2022092300102,T001FRV,6265,7030
51511,2022092300102,T001FRV,6120,6500
51512,2021112500105,T001FRV,8985,9155
51532,2023010100101,T001FRV,12440,12790
51536,2023010100101,T001FRV,10570,10885
51537,2023010100101,T001FRV,10890,10980
51544,2023010100101,T001FRV,11335,11475
51545,2023010100101,T001FRV,11480,11730
51562,2023030200101,T001FRV,7800,8690
51575,2023091700106,T001DRONE,6100,6275
51576,2023091700106,T001DRONE,6620,6795
51577,2023010200102,T001FRV,8555,8895
51591,2023062300105,T001FRV,7170,7520
51595,2023060900106,T001LEFT,7950,8060
51596,2023060900106,T001LEFT,7950,8060
51597,2023060900106,T001FRV,8070,8255
51598,2023060900106,T001FRV,8070,8255
51599,2023060900106,T001FR,8260,8455
51600,2023060900106,T001FR,8260,8455
51606,2023062000102,T001FRV,6640,7265
51611,2023062000102,T001FRV,7755,7870
51616,2022111800101,T001FRV,5515,6050
51618,2022111800101,T001FRV,6365,6495
51629,2023092200107,T001FRV,6350,6795
51641,2023092200107,T001FRV,7165,7905
51667,2023050600101,T001FRV,6265,6885
51670,2023050600101,T001FRV,7485,8435
51671,2023050600101,T001FRV,8605,8725
51686,2022111200107,T001FRV,10380,11725
51687,2022111200107,T001FRV,11935,12985
51703,2022111200107,T001FRV,12740,13250
51707,2022111200107,T001FRV,13360,14070
51712,2022111200107,T001FRV,13850,14280
51713,2022123100106,T001FRV,6400,6545
51726,2022111200107,T001FRV,14875,15255
51764,2022111200107,T001FRV,14640,14975
51775,2022121600102,T001FRV,11615,12405
51788,2022020700103,T001FRV,18060,18345
51793,2023110300105,T001FRV,6000,6065
51799,2022020700103,T001FRV,19305,19635
51805,2021111300103,T001FRV,6680,7240
51810,2021121600105,T001FR,10220,10540
51822,2022112600102,T001FRV,8650,8860
51862,2022012100102,T001FRV,7360,7595
51872,2024022000103,T001FRV,5905,6165
51873,2024022000103,T001FRV,6480,6800
51875,2022020700105,T001FRV,11935,12420
51879,2024022000103,T001FRV,6715,6800
51882,2022123000104,T001FRV,11280,11860
51883,2022123000104,T001FRV,12120,12300
51903,2022060900106,T001FRV,8620,9400
51916,2022020700105,T001FRV,10280,10340
51917,2023011800108,T001FRV,5955,6555
51919,2022020700105,T001FLV,10355,10515
51920,2023011800108,T001FRV,8085,8175
51931,2022020700105,T001FLV,11840,11870
51932,2022020700105,T001FRV,11890,11965
51981,2023092200103,T001FRV,8700,9180
51993,2021123100109,T001FRV,11330,11825
52017,2021083000105,T001FRV,7150,7895
52034,2023012200107,T001FR,6945,7570
52040,2023012200107,T001FR,9550,10065
52048,2021111300108,T001FRV,16125,16400
52071,2024012000108,T001FRV,7655,7755
52078,2021092800103,T001FRV,7450,7900
52085,2021092800103,T001FRV,11125,11525
52091,2021092800103,T001FRV,12340,12505
52099,2023020600101,T001FRV,5790,5990
52114,2023111400102,T001FRV,6035,6420
52145,2021061200108,T001FRV,13755,13995
52153,2022022700109,T001FRV,17320,17740
52154,2022022700109,T001DRONE,17880,18265
52155,2022022700109,T001FRV,18270,18635
52156,2022022700109,T001DRONE,18930,19160
52513,2023120500108,T001FR,8770,9810
52514,2023120500108,T001FR,10240,10355
52519,2023123100108,T001DRONE,6420,6595
52522,2023012300105,T001FRV,6205,6435
52523,2023012300105,T001FRV,6540,6920
52533,2022122300102,T001BACK,8320,8595
52534,2022122300102,T001BACK,9110,9395
52535,2022122300102,T001BACK,5635,5845
52536,2022122300102,T001BACK,7915,8550
52542,2022022500101,T001FRV,7145,7310
52544,2022022500101,T001FRV,10065,10445
52545,2022022500101,T001FRV,10185,10760
52547,2022092200105,T001FRV,6890,7015
52562,2021113000103,T001FRV,15790,16065
52565,2021113000103,T001FRV,16345,16500
52567,2021113000103,T001FRV,17410,17625
52573,2021113000103,T001FRV,18515,18820
52589,2021123100109,T001FRV,10510,10870
52590,2021123100109,T001FRV,11145,11455
52667,2023032500107,T001FRV,6040,6600
52668,2023032500107,T001FRV,6800,7220
52676,2023032500107,T001FRV,8430,8975
52680,2023032500107,T001FRV,8775,9285
52681,2023032500107,T001FRV,9570,10065
52689,2022120400107,T001FRV,8960,9110
52690,2022120400107,T001FRV,9170,9480
52691,2022120400107,T001FRV,9940,10105
52712,2023061600101,T001FRV,7430,8320
52729,2024021900101,T001FRV,6390,7155
52731,2024021900101,T001FRV,7370,7620
52733,2024021900101,T001FRV,7700,7785
52734,2024021900101,T001FRV,8020,8405
52739,2024021900101,T001FRV,8770,9535
52748,2022050300107,T001FRV,18270,18620
52749,2022050300107,T001FRV,18345,18905
52763,2022050300107,T001FRV,24700,25150
52772,2022021700101,T001FRV,8445,9105
52776,2022021700101,T001FRV,10115,10580
52782,2023122300101,T001FR,6700,6975
52798,2022121600102,T001FRV,11435,11860
52807,2024021800107,T001FR,7675,8115
52808,2024021800107,T001FRV,9085,9210
52814,2022122500104,T001FRV,5645,6130
52815,2022122500104,T001FRV,6370,6555
52816,2022122500104,T001FRV,6730,7175
52866,2024011700105,T001FRV,13230,13885
52867,2024011700105,T001FRV,14615,14975
52869,2024011700105,T001FRV,15175,15805
52870,2024011700105,T001FRV,15930,15985
52872,2021050400103,T001FRV,11955,12035
52886,2023091700107,T001FRV,7470,7690
52887,2023091700107,T001DRONE,7970,8690
52894,2024021100107,T001FRV,7035,7155
52895,2024021100107,T001DRONE,7160,7600
52898,2024021100107,T001FRV,7925,8035
52901,2024021100107,T001DRONE,8925,9420
52907,2024021100107,T001DRONE,10910,11275
52908,2024021100107,T001DRONE,11190,11605
52909,2024021100107,T001DRONE,13025,13515
52910,2024021100107,T001DRONE,13285,13825
52914,2024021100107,T001DRONE,14845,14940
52915,2022041600106,T001FRV,14320,14500
52928,2022013000111,T001DRONE,18940,19140
52934,2023011300106,T001FL,11965,12210
52935,2023011300106,T001FRV,12310,12345
52936,2023090700108,T001FR,6830,7030
52937,2023090700108,T001FR,7035,7595
52941,2023090700108,T001FR,8420,8550
52969,2023012900103,T001FRV,7085,7800
52991,2022120300101,T001FRV,13745,13885
52992,2022120300101,T001FRV,14070,14175
52993,2024012300103,T001FRV,6725,7300
55479,2022011000101,T001FR,7185,7750
55737,2022050700101,T001FRV,6505,6710
55923,2024022000102,T001BACK,6935,7140
55925,2024022000102,T001FR,7150,7290
55929,2024011200108,T001FR,5925,6365
55933,2021082800104,T001FR,7085,7550
55937,2023040400104,T001FR,9885,10580
55941,2021111200103,T001FR,7330,7880
55945,2023030400102,T001FR,5685,6550
55950,2024061100107,T001FR,10110,10595
55954,2024061100107,T001FL,10870,11020
55956,2024061100107,T001FR,11040,11465
55958,2024061100107,T001FL,11595,11800
55959,2024061100107,T001FR,11820,12280
55961,2021122500106,T001FR,6800,7645
55968,2024022500108,T001FR,6840,6865
55970,2024022500108,T001FL,6885,7200
55972,2024022500108,T001FR,7210,7485
55975,2023012600104,T001FR,10525,11055
55980,2022012000102,T001FL,6680,6825
55981,2022012000102,T001FR,6835,7275
56673,2023042800108,T001FL,10395,10590
56674,2023042800108,T001FR,10600,10920
56678,2023091900102,T001FL,5820,6475
56682,2021040600103,T001FR,16875,17540
56686,2022092200101,T001FL,5750,5890
56687,2022092200101,T001FR,5900,6135
56691,2021041600104,T001FL,8875,9165
56692,2021041600104,T001FR,9175,9450
56696,2021110500107,T001FR,6770,7420
56700,2023010800102,T001FR,14640,15060
56701,2023010800102,T001FR,15070,15385
56704,2022112500101,T001FR,5935,6115
56705,2022112500101,T001FL,6135,6980
56706,2022112500101,T001FR,6260,6675
56710,2024092000108,T001FR,5780,5920
56711,2024092000108,T001FL,5930,6035
56712,2024092000108,T001FR,6045,6350
56714,2024092000108,T001FR,7060,7545
56718,2021102200103,T001FR,6870,8060
56722,2023122800101,T001FR,5915,5930
56723,2023122800101,T001FL,5915,6305
56724,2023122800101,T001FR,6315,6645
56728,2023100300101,T001FR,7130,7230
56729,2023100300101,T001BACK,7245,7845
56730,2023100300101,T001FR,7850,7860
56733,2022120300104,T001FR,6595,6800
56734,2024032200101,T001FR,5750,6320
56735,2024032200101,T001FR,6435,6615
56739,2024021300106,T001FR,6235,6745
56743,2022061000103,T001FR,7225,8025
56747,2021090400101,T001FL,7105,7225
56748,2021090400101,T001FLV,7235,7630
56752,2023041800106,T001FR,6790,7440
56754,2023041800106,T001FR,9445,9500
56758,2024052400107,T001FR,6175,6295
56759,2024052400107,T001FR,6660,6770
56760,2024052400107,T001FR,6945,7320
56761,2024052400107,T001FR,7475,8310
56765,2024042300104,T001FR,4370,4725
56766,2024042300104,T001FR,5355,6115
56767,2024042300104,T001FR,6280,6590
56771,2023042500105,T001FR,5855,6475
56772,2023042500105,T001FR,6965,7210
56776,2022120300106,T001FR,6675,7225
56780,2024062800101,T001FR,5000,5045
56781,2024062800101,T001FR,5220,6025
56782,2024062800101,T001FR,6155,7215
56783,2023060600103,T001FR,7060,7540
56787,2023021100102,T001FR,5865,6100
56791,2023022300103,T001FR,5320,5850
56795,2024051700106,T001FR,6160,6515
56799,2024022800102,T001BACK,5730,5900
56800,2024022800102,T001FR,5915,6130
56801,2024022800102,T001FR,6180,6410
56805,2023040800109,T001FR,8130,8665
56809,2024091000102,T001BACK,5350,5960
56810,2024091000102,T001FR,5985,6135
56811,2024091000102,T001FR,6345,6570
56812,2024091000102,T001FR,6645,6700
56813,2024091000102,T001BACK,6710,6880
56814,2024091000102,T001FR,6900,7095
56815,2024091000102,T001FR,7105,7265
56816,2024091000102,T001FR,7270,7555
56820,2023111000107,T001FR,7125,7545
56824,2023092100101,T001FR,6850,7360
56831,2022090300104,T001FL,8075,8135
56833,2022090300104,T001FR,8145,8435
56838,2023042100102,T001FR,11805,12475
56842,2021090300106,T001FR,7490,7615
56843,2021090300106,T001FR,7630,8220
56847,2024052400103,T001FR,6325,7315
56848,2024052400103,T001FR,7420,7910
56849,2024052400103,T001FL,7920,7995
56850,2024052400103,T001FR,8010,8680
56854,2021061500102,T001FL,6740,7075
56855,2021061500102,T001FR,7085,7505
56859,2024052100102,T001FR,5680,5855
56860,2024052100102,T001FR,5930,6485
56861,2024052100102,T001FR,7480,8180
56868,2022100400102,T001BACK,11380,11605
56869,2022100400102,T001FR,11620,11805
56873,2024091700101,T001FL,6320,6905
56877,2024022300101,T001FR,6345,6660
56881,2023122500106,T001FL,5725,6005
56882,2023122500106,T001FR,6035,6520
56886,2023122500106,T001FL,6830,7045
56887,2023122500106,T001FR,7055,7085
56888,2023122900105,T001FR,6385,7100
56892,2024091400101,T001FR,8635,9240
56896,2024062500103,T001FR,6185,6740
56900,2021111800104,T001FR,12440,12750
56904,2021122600102,T001DRONE,7125,7335
56905,2021122600102,T001FR,7355,7520
56909,2021052800105,T001FR,8245,9105
56913,2023111600107,T001FR,6995,7835
56917,2023032500104,T001FR,6995,7750
56921,2023092100106,T001FR,5850,5995
56922,2023092100106,T001FR,6180,6230
56923,2024043000106,T001FR,8025,8465
56924,2024043000106,T001FR,8705,9410
56925,2024043000106,T001FR,9605,10435
56935,2022040900107,T001FR,10075,10575
56939,2023020200105,T001FL,8690,8780
56940,2023020200105,T001FR,8810,9120
56944,2022120600108,T001FR,5470,5945
56948,2023081900108,T001FR,6965,7270
56952,2022011000106,T001FR,7800,8670
56956,2022010100104,T001FR,6775,7190
56961,2021110800106,T001FR,8305,8880
56965,2024053100108,T001FR,6010,6710
56969,2023061600106,T001FR,7710,8020
56973,2021092100108,T001FR,12285,12365
56974,2023082800106,T001FR,6195,6630
56978,2023111000102,T001FR,7275,7970
56982,2024030200107,T001FR,6035,6445
56986,2022120900106,T001BACK,7215,7665
56987,2022120900106,T001FR,7680,7730
56988,2024082400104,T001FR,7035,7660
56992,2022091000106,T001FR,8400,8775
56993,2022091000106,T001FR,9145,9435
56998,2021062200108,T001FL,8885,9660
57002,2023040700104,T001FR,8940,9415
57003,2023040700104,T001FR,9990,10210
57007,2022052700101,T001FR,6530,6740
57008,2022052700101,T001FR,7035,7490
57012,2024022200101,T001FR,8280,8315
57013,2024022200101,T001FL,8330,8575
57014,2024022200101,T001FR,8600,9010
57018,2023081900106,T001FR,5895,6150
57019,2024082400106,T001FR,3735,3995
57020,2024082400106,T001FR,4160,4500
57024,2021101200101,T001BACK,33315,33695
57025,2021101200101,T001FR,34105,34220
57026,2021101200101,T001FR,34485,35045
57028,2023050500106,T001FR,6540,6795
57032,2023041100105,T001FR,6075,6150
57033,2023041100105,T001FL,6170,6335
57034,2023041100105,T001FR,6365,6605
57035,2023041100105,T001FR,7085,7190
57039,2024060800104,T001FR,7860,8295
57040,2024060800104,T001FR,8610,9125
57041,2024060800104,T001FRONT,9200,9300
57042,2024060800104,T001FR,9325,9415
57043,2024060800104,T001FR,9545,10040
57053,2021041000108,T001FR,6400,7070
57054,2021041000108,T001FR,7645,7780
57058,2023012400102,T001FR,14435,14990
57062,2023040400105,T001FL,8270,8520
57063,2023040400105,T001FR,8540,9075
57067,2022022700103,T001DRONE,14005,14235
57068,2022022700103,T001FR,14385,14590
57072,2024012500107,T001FR,6035,6385
57073,2024012500107,T001LEFT,6430,6550
57074,2024012500107,T001FR,6570,6775
57078,2024101800104,T001FR,5370,6310
57079,2024101800104,T001FR,6480,7215
57083,2023111600103,T001FL,6910,7180
57084,2023111600103,T001FR,7205,7640
57085,2023111600103,T001FR,7885,8300
57089,2023091500105,T001FR,6530,6875
57093,2022120200107,T001FR,6165,6665
57097,2023040800101,T001FR,7425,8125
57101,2024083000106,T001FR,6695,7300
57105,2024051500108,T001FR,6750,7360
57109,2021092600103,T001FR,6660,7355
57113,2024052800102,T001LEFT,6010,6160
57114,2024052800102,T001FR,6210,6680
57118,2021121500108,T001FL,16880,17435
57119,2021121500108,T001FRONT,17460,17595
57123,2021100500106,T001FR,7230,7290
57124,2024020100107,T001FR,6030,6640
57128,2024051000101,T001FR,4825,5120
57129,2024051000101,T001FR,5620,6740
57133,2024062800107,T001FR,8555,9210
57134,2024062800107,T001FR,9450,10630
57141,2024100400104,T001FR,1820,1970
57142,2024100400104,T001FR,2320,3065
57146,2024091400106,T001FR,9640,9920
57147,2024091400106,T001FR,10275,10655
57148,2024091400106,T001FR,10900,11440
57149,2024091400106,T001FR,11550,12140
57156,2023090500107,T001FR,8760,9305
57160,2022052700105,T001FR,9445,9900
57164,2024111200109,T001FR,9810,10260
57165,2024111200109,T001FR,10900,11240
57166,2024111200109,T001FR,11420,11480
57167,2024111200109,T001FR,11605,12310
57171,2024090300102,T001BACK,6015,6385
57172,2024090300102,T001FR,6415,6860
57173,2024090300102,T001FR,7345,7695
57174,2024090300102,T001FR,7740,8055
57181,2024102200101,T001BACK,5635,5775
57182,2024102200101,T001FR,5825,6165
57183,2024102200101,T001FR,6185,6515
57184,2024102200101,T001FR,6975,7490
57191,2022112800101,T001FR,6915,6980
57192,2022112800101,T001FR,7120,7555
57196,2024030100108,T001FR,6150,6590
57197,2024030100108,T001FR,7030,7340
57198,2024030100108,T001FR,7600,8440
57199,2024030100108,T001FR,8740,9195
57200,2024030100108,T001FR,9485,10145
57204,2024091400107,T001FR,7295,7655
57205,2024091400107,T001FR,8140,8630
57206,2024091400107,T001FR,8910,9715
57213,2021121800109,T001FR,7320,8425
57217,2024022500101,T001DRONE,7115,7680
57221,2024043000104,T001FR,6640,7225
57225,2021111200104,T001FR,17200,17255
57226,2021111200104,T001FL,17285,17635
57227,2021111200104,T001FR,17665,18175
57231,2023122300104,T001FR,7705,8305
57235,2023010800106,T001FR,10655,11130
57239,2024032200103,T001FR,9790,9835
57240,2023041400108,T001FR,7035,7750
57241,2023041400108,T001FR,8035,8580
57242,2024061100103,T001FR,5985,6755
57246,2024021100109,T001FR,6055,6365
57247,2024021100109,T001DRONE,6460,6595
57248,2024021100109,T001BACK,6830,6960
57252,2021050900104,T001FR,11195,11545
57253,2022020500103,T001FR,13990,14455
57254,2022020500103,T001RIGHT,14480,14585
57255,2022020500103,T001FR,14615,14910
57259,2024083100109,T001FR,6620,7410
57263,2023060600102,T001FR,6840,7355
57267,2022121600106,T001FR,5625,6160
57271,2023032500108,T001FR,8305,8955
57275,2024030100107,T001FL,6360,6525
57276,2024030100107,T001FR,6545,6555
57277,2024030100107,T001FR,6665,6915
57281,2021122100104,T001FL,7275,7425
57282,2021122100104,T001FR,7450,7875
57286,2023062000106,T001BACK,6755,6950
57287,2023062000106,T001FR,6965,7230
57291,2023021300107,T001FR,5865,6370
57295,2023111300105,T001FR,6285,7140
57299,2023120700108,T001FR,6565,7435
57303,2024032200108,T001FL,5845,6275
57304,2024032200108,T001FR,6295,6740
57308,2023090200106,T001FR,5865,6295
57309,2023090200106,T001LEFT,6320,6515
57310,2023090200106,T001FR,6535,6910
57314,2022030300104,T001FR,8320,8850
57318,2024011300102,T001FR,7480,8265
57322,2022092300104,T001BACK,5585,5605
57323,2022092300104,T001FR,5720,6325
